iter	AUC	CrossEntropy
2573	0.7856053114	0.4998864583
2574	0.7856088281	0.4998828125
2575	0.7856120467	0.4998797852
2576	0.7856162786	0.4998758789
2577	0.7856191993	0.4998729492
2578	0.7856236696	0.4998690104
2579	0.7856265306	0.4998659505
2580	0.7856296301	0.4998627604
2581	0.7856322527	0.4998599609
2582	0.7856350541	0.4998569336
2583	0.7856394351	0.4998521484
2584	0.7856448293	0.4998472005
2585	0.7856472731	0.499844043
2586	0.7856502235	0.4998413086
2587	0.7856539488	0.4998378581
2588	0.7856580615	0.4998338216
2589	0.7856605053	0.4998309896
2590	0.7856627107	0.4998283854
2591	0.7856655717	0.4998249349
2592	0.7856686413	0.499821582
2593	0.7856730819	0.4998171549
2594	0.7856759429	0.4998138997
2595	0.7856781483	0.4998112305
2596	0.785680294	0.4998089518
2597	0.7856864929	0.4998036458
2598	0.7856893539	0.4998009766
2599	0.7856963277	0.4997945638
2600	0.7856993079	0.4997910482
2601	0.7857047021	0.4997861003
2602	0.7857068777	0.4997838542
2603	0.7857088447	0.499780957
2604	0.7857139111	0.499776888
2605	0.7857183814	0.4997728516
2606	0.785721004	0.4997698893
2607	0.7857251763	0.4997662109
2608	0.7857302427	0.4997612305
2609	0.7857326865	0.4997590495
2610	0.7857349217	0.4997566732
2611	0.7857377529	0.4997539388
2612	0.7857403159	0.499750944
2613	0.7857420444	0.4997483724
2614	0.7857463956	0.4997447266
2615	0.785751164	0.4997403646
2616	0.7857542038	0.4997361654
2617	0.7857579589	0.4997322917
2618	0.7857611775	0.4997291016
2619	0.785764277	0.4997255859
2620	0.7857676148	0.4997225586
2621	0.7857717276	0.4997189128
2622	0.7857753634	0.499715332
2623	0.7857782245	0.4997123047
2624	0.7857815623	0.4997095703
2625	0.7857854962	0.4997057617
2626	0.7857895494	0.4997014323
2627	0.7857937813	0.4996977865
2628	0.7857971191	0.4996946615
2629	0.7857999206	0.4996919596
2630	0.7858037353	0.4996874349
2631	0.7858067155	0.4996844076
2632	0.7858115435	0.4996803385
2633	0.7858148813	0.4996774089
2634	0.7858169079	0.4996749349
2635	0.7858236432	0.4996685221
2636	0.7858266234	0.4996652018
2637	0.7858275771	0.4996639323
2638	0.7858314514	0.4996599609
2639	0.7858358622	0.4996557617
2640	0.7858389616	0.499652474
2641	0.785843879	0.4996483398
2642	0.7858461142	0.4996458659
2643	0.7858477831	0.4996436198
2644	0.7858505249	0.4996408203
2645	0.7858547568	0.499636849
2646	0.7858592868	0.4996320638
2647	0.7858635783	0.4996282227
2648	0.7858662009	0.4996254883
2649	0.7858685851	0.4996230469
2650	0.7858716846	0.4996194336
2651	0.7858726382	0.4996183594
2652	0.7858772874	0.4996142253
2653	0.7858815193	0.4996102214
2654	0.7858865261	0.4996051432
2655	0.7858896852	0.4996023112
2656	0.7858925462	0.499599707
2657	0.7858964801	0.4995959635
2658	0.7858990431	0.4995927734
2659	0.7859023213	0.4995893555
2660	0.7859051526	0.4995868815
2661	0.7859079838	0.4995833984
2662	0.7859120965	0.4995791016
2663	0.7859142423	0.4995770833
2664	0.7859170437	0.4995744466
2665	0.7859255075	0.4995664388
2666	0.7859281898	0.4995636393
2667	0.7859320641	0.4995601562
2668	0.7859336138	0.4995590169
2669	0.7859429121	0.4995500326
2670	0.7859467864	0.4995464844
2671	0.7859486341	0.4995447266
2672	0.7859495282	0.4995436198
2673	0.7859528065	0.4995401367
2674	0.7859550714	0.4995376628
2675	0.7859572172	0.4995351888
2676	0.7859613895	0.4995314128
2677	0.7859636545	0.4995291992
2678	0.7859663367	0.4995267578
2679	0.7859692574	0.4995238281
2680	0.7859728932	0.4995206055
2681	0.7859746218	0.4995185221
2682	0.7859786153	0.4995149089
2683	0.7859797478	0.4995130208
2684	0.7859818637	0.4995104492
2685	0.7859840393	0.499508138
2686	0.7859897614	0.4995028646
2687	0.7859915495	0.4995007487
2688	0.7859925628	0.4994989258
2689	0.7859967947	0.4994951172
2690	0.7860009372	0.4994907552
2691	0.7860047519	0.4994875651
2692	0.7860071659	0.4994848307
2693	0.7860097885	0.4994821615
2694	0.7860136032	0.4994784831
2695	0.7860153615	0.4994767253
2696	0.7860191464	0.4994734701
2697	0.7860236168	0.4994689453
2698	0.7860265374	0.4994660156
2699	0.7860297263	0.4994633138
2700	0.786033988	0.499459375
2701	0.7860371768	0.49945625
2702	0.7860423625	0.499451888
2703	0.786047101	0.4994473307
2704	0.786051631	0.4994435547
2705	0.7860549092	0.4994402995
2706	0.7860613465	0.499434668
2707	0.7860667109	0.4994296875
2708	0.7860705256	0.4994253255
2709	0.7860727906	0.4994227539
2710	0.7860751152	0.4994201497
2711	0.786077559	0.4994174805
2712	0.7860813141	0.4994145508
2713	0.7860844135	0.4994107747
2714	0.7860922515	0.4994040039
2715	0.7860956192	0.4994007812
2716	0.7861003876	0.4993969727
2717	0.7861049175	0.4993930013
2718	0.7861064672	0.4993911133
2719	0.7861088216	0.4993888021
2720	0.786110878	0.4993863281
2721	0.7861141562	0.4993828451
2722	0.7861177921	0.4993792969
2723	0.7861207724	0.4993764974
2724	0.7861237526	0.4993731445
2725	0.7861272097	0.4993697917
2726	0.7861308455	0.4993662109
2727	0.7861343026	0.4993625977
2728	0.7861387134	0.4993589844
2729	0.786141932	0.4993558594
2730	0.7861452401	0.4993527018
2731	0.7861485481	0.499349349
2732	0.7861509323	0.4993470703
2733	0.7861549854	0.4993432617
2734	0.7861602306	0.4993383464
2735	0.786164701	0.4993334635
2736	0.7861683965	0.4993298828
2737	0.7861703038	0.4993283529
2738	0.7861744463	0.4993246745
2739	0.7861779928	0.4993214193
2740	0.7861800194	0.4993192383
2741	0.7861828208	0.499316276
2742	0.7861858606	0.499313151
2743	0.7861890793	0.4993101237
2744	0.7861936688	0.4993060872
2745	0.7861963511	0.4993025065
2746	0.7861985564	0.4993001302
2747	0.7862017155	0.4992971029
2748	0.7862049937	0.4992938802
2749	0.7862113416	0.4992883789
2750	0.7862138748	0.4992860352
2751	0.7862173319	0.4992823568
2752	0.7862203121	0.4992787109
2753	0.7862235904	0.4992758138
2754	0.7862272859	0.4992724609
2755	0.7862309813	0.4992698242
2756	0.7862340808	0.499266276
2757	0.7862374485	0.4992620443
2758	0.7862406969	0.4992592122
2759	0.7862436175	0.4992566732
2760	0.7862485647	0.4992525391
2761	0.7862517834	0.4992494141
2762	0.7862563729	0.4992457357
2763	0.786259234	0.4992428711
2764	0.7862639427	0.4992377604
2765	0.7862654328	0.4992364583
2766	0.7862696052	0.4992328125
2767	0.7862714529	0.4992308919
2768	0.7862746716	0.4992278646
2769	0.7862767577	0.4992260091
2770	0.786283493	0.499219987
2771	0.7862852812	0.4992180339
2772	0.7862885594	0.4992150391
2773	0.7862890959	0.499213737
2774	0.7862924933	0.4992101237
2775	0.7862976789	0.4992054036
2776	0.7863007784	0.4992022461
2777	0.7863029242	0.4992001628
2778	0.786305666	0.4991973633
2779	0.7863105536	0.4991932292
2780	0.7863126397	0.4991912435
2781	0.7863138318	0.499189681
2782	0.7863159478	0.4991869141
2783	0.7863188982	0.4991839518
2784	0.7863207459	0.4991816081
2785	0.7863250375	0.4991776693
2786	0.7863281369	0.4991745443
2787	0.7863320708	0.4991708659
2788	0.786334157	0.499168457
2789	0.7863383889	0.4991640951
2790	0.7863426208	0.4991602539
2791	0.7863461375	0.4991566406
2792	0.786350131	0.4991526693
2793	0.7863534093	0.4991498698
2794	0.7863565683	0.499146582
2795	0.7863585949	0.499144694
2796	0.7863625884	0.4991402995
2797	0.7863664031	0.4991367513
2798	0.7863687277	0.499135026
2799	0.7863710821	0.4991322591
2800	0.7863737345	0.4991294596
2801	0.7863782644	0.4991254557
2802	0.7863804102	0.4991234049
2803	0.7863820791	0.4991218424
2804	0.7863859534	0.4991179036
2805	0.7863897681	0.4991138672
2806	0.7863941789	0.499110026
2807	0.786398232	0.4991059896
2808	0.7864022851	0.4991023112
2809	0.7864041924	0.4991007487
2810	0.7864074707	0.4990977214
2811	0.7864094079	0.4990956706
2812	0.7864118516	0.4990931641
2813	0.7864145637	0.4990893229
2814	0.7864177227	0.4990862305
2815	0.7864214182	0.4990827474
2816	0.7864241004	0.4990798503
2817	0.7864370942	0.4990686198
2818	0.7864394784	0.4990666992
2819	0.7864420414	0.4990635091
2820	0.786444962	0.4990613932
2821	0.7864513993	0.499055957
2822	0.7864565253	0.4990513997
2823	0.7864590287	0.4990489258
2824	0.7864620686	0.4990460937
2825	0.7864644527	0.49904375
2826	0.7864664793	0.4990414388
2827	0.786467433	0.4990395508
2828	0.7864702344	0.4990367187
2829	0.7864723802	0.499034668
2830	0.7864745259	0.4990318685
2831	0.7864804864	0.499026237
2832	0.7864855528	0.4990219076
2833	0.7864895463	0.4990180339
2834	0.786493659	0.4990146159
2835	0.7864977121	0.4990101237
2836	0.7865011096	0.4990072917
2837	0.7865079045	0.4990015951
2838	0.7865102887	0.498999056
2839	0.7865121961	0.4989970052
2840	0.7865152359	0.4989943685
2841	0.7865171432	0.4989926107
2842	0.7865200043	0.4989902018
2843	0.7865220308	0.4989882812
2844	0.7865251899	0.4989852865
2845	0.786529243	0.4989816081
2846	0.7865309119	0.4989796549
2847	0.7865377665	0.498973763
2848	0.7865411043	0.4989703125
2849	0.7865436673	0.4989673503
2850	0.7865459323	0.4989656576
2851	0.7865493596	0.4989621094
2852	0.7865526974	0.4989592122
2853	0.7865545154	0.4989570964
2854	0.786557734	0.4989539388
2855	0.786562264	0.4989495443
2856	0.7865641713	0.4989469076
2857	0.7865670323	0.4989444987
2858	0.786570251	0.4989415365
2859	0.7865723968	0.4989390625
2860	0.7865744233	0.4989371419
2861	0.7865758538	0.4989357747
2862	0.7865881324	0.4989258464
2863	0.7866005898	0.4989150065
2864	0.7866030335	0.498912793
2865	0.7866050601	0.498910612
2866	0.7866095304	0.498906543
2867	0.7866121829	0.4989039062
2868	0.7866194844	0.498896875
2869	0.7866224647	0.4988942057
2870	0.7866248488	0.4988922201
2871	0.7866284847	0.4988890299
2872	0.7866324782	0.4988849284
2873	0.7866352201	0.4988823242
2874	0.7866384983	0.4988795573
2875	0.7866432369	0.4988750651
2876	0.7866449356	0.4988729818
2877	0.7866495848	0.4988682617
2878	0.7866535783	0.4988642253
2879	0.7866562009	0.4988616211
2880	0.78666085	0.4988563477
2881	0.7866632938	0.498854069
2882	0.7866658568	0.4988515299
2883	0.7866719961	0.4988460937
2884	0.7866746187	0.498842806
2885	0.7866774201	0.4988395833
2886	0.7866813838	0.4988359701
2887	0.7866848707	0.4988328451
2888	0.7866879106	0.4988302409
2889	0.7866910994	0.4988272786
2890	0.7867032886	0.4988168294
2891	0.7867058516	0.4988136719
2892	0.7867082357	0.4988110677
2893	0.7867109776	0.4988083008
2894	0.7867136896	0.4988051107
2895	0.7867153287	0.4988033854
2896	0.7867179811	0.4988000977
2897	0.7867213488	0.4987971029
2898	0.7867257595	0.4987930013
2899	0.786727488	0.498791276
2900	0.7867313027	0.4987871745
2901	0.7867345214	0.4987841471
2902	0.7867366672	0.4987821289
2903	0.786740005	0.4987786133
2904	0.78674227	0.4987758138
2905	0.786744833	0.4987735677
2906	0.7867459655	0.4987722982
2907	0.7867487073	0.4987698568
2908	0.7867515683	0.4987673503
2909	0.7867569923	0.4987626302
2910	0.7867596745	0.4987601562
2911	0.7867627144	0.4987571289
2912	0.7867669463	0.4987529948
2913	0.7867712379	0.498749056
2914	0.7867738008	0.4987466146
2915	0.7867764235	0.4987440755
2916	0.7867786288	0.4987416016
2917	0.7867811918	0.4987394206
2918	0.7867838144	0.4987368164
2919	0.7867876291	0.4987338216
2920	0.7867899537	0.4987309896
2921	0.7867934704	0.4987274089
2922	0.7867970467	0.4987241536
2923	0.7867995501	0.4987218424
2924	0.78680408	0.4987173503
2925	0.7868064046	0.4987149414
2926	0.7868134379	0.4987082031
2927	0.7868164182	0.4987055339
2928	0.7868201435	0.4987019857
2929	0.7868227959	0.4986990234
2930	0.7868257165	0.4986958984
2931	0.7868281603	0.4986937826
2932	0.7868330479	0.4986892253
2933	0.7868366838	0.4986855469
2934	0.7868399024	0.4986820964
2935	0.786842525	0.4986797201
2936	0.7868452668	0.4986767253
2937	0.7868466973	0.498675293
2938	0.7868501842	0.4986724284
2939	0.7868528962	0.498669043
2940	0.7868552804	0.4986669596
2941	0.7868572474	0.4986643229
2942	0.7868596315	0.4986621094
2943	0.7868629992	0.4986588216
2944	0.7868670821	0.4986545898
2945	0.7868698835	0.4986519531
2946	0.7868722677	0.4986488281
2947	0.7868760824	0.4986449219
2948	0.7868827581	0.4986388672
2949	0.7868849635	0.4986363932
2950	0.7868869901	0.4986345378
2951	0.786889255	0.498631901
2952	0.7868919671	0.4986294596
2953	0.7868942022	0.4986264648
2954	0.7868965864	0.4986243164
2955	0.786899209	0.4986220378
2956	0.7869018912	0.4986190755
2957	0.7869033813	0.4986177083
2958	0.7869077623	0.4986132812
2959	0.7869118452	0.4986100586
2960	0.7869144678	0.4986070964
2961	0.7869181633	0.4986028971
2962	0.7869203687	0.4986000977
2963	0.7869230509	0.4985975586
2964	0.7869260311	0.4985955078
2965	0.7869303823	0.4985911458
2966	0.7869329453	0.4985884766
2967	0.7869349122	0.4985863932
2968	0.7869392633	0.4985822917
2969	0.786942482	0.4985794271
2970	0.7869462967	0.4985755208
2971	0.7869510651	0.4985709961
2972	0.7869535089	0.4985689128
2973	0.7869570255	0.4985655924
2974	0.786960423	0.4985616211
2975	0.7869657278	0.498556901
2976	0.7869695425	0.4985536784
2977	0.7869734168	0.4985499349
2978	0.7869808078	0.4985431641
2979	0.7869830728	0.4985406576
2980	0.7869874835	0.4985368815
2981	0.7869899869	0.4985343099
2982	0.7869924903	0.498531543
2983	0.7869938612	0.4985295898
2984	0.7869976759	0.4985261068
2985	0.7870019674	0.4985222982
2986	0.7870052457	0.498519401
2987	0.7870076001	0.4985171549
2988	0.7870116234	0.4985134115
2989	0.7870138884	0.4985110026
2990	0.7870161533	0.4985090495
2991	0.78701967	0.4985057292
2992	0.7870230675	0.498503125
2993	0.7870262265	0.4985002604
2994	0.7870291471	0.4984974284
2995	0.7870323062	0.498494401
2996	0.7870349288	0.4984914388
2997	0.787037462	0.4984886068
2998	0.7870399058	0.4984860352
2999	0.7870442569	0.4984818034
3000	0.7870450616	0.4984809245
3001	0.7870479226	0.4984777669
3002	0.7870511413	0.4984745117
3003	0.7870556116	0.498470638
3004	0.787057519	0.4984680013
3005	0.7870597839	0.498465918
3006	0.7870627642	0.4984625
3007	0.7870663404	0.4984591146
3008	0.7870694995	0.49845625
3009	0.7870738506	0.4984523763
3010	0.7870793343	0.4984478516
3011	0.787083149	0.4984445312
3012	0.7870855331	0.4984422526
3013	0.7870892286	0.4984389648
3014	0.7870923281	0.4984361654
3015	0.7870954275	0.4984333008
3016	0.7870977521	0.4984306315
3017	0.7871032357	0.498425944
3018	0.7871050239	0.4984244466
3019	0.7871070504	0.4984218424
3020	0.7871105671	0.4984189128
3021	0.7871132493	0.4984164062
3022	0.7871164083	0.4984130534
3023	0.7871198058	0.4984098958
3024	0.7871243954	0.4984058919
3025	0.78712672	0.4984032227
3026	0.7871290445	0.4984008789
3027	0.7871347666	0.4983957357
3028	0.7871380448	0.4983923828
3029	0.7871428132	0.4983880859
3030	0.7871451974	0.4983855143
3031	0.7871480584	0.4983827799
3032	0.7871505618	0.4983799479
3033	0.787152946	0.4983774089
3034	0.7871562839	0.4983748698
3035	0.7871598601	0.4983714844
3036	0.787163198	0.4983684896
3037	0.7871675193	0.498364388
3038	0.7871699929	0.4983616536
3039	0.7871710062	0.4983604167
3040	0.7871739268	0.4983575846
3041	0.7871775031	0.4983539388
3042	0.7871794701	0.4983517253
3043	0.7871826887	0.498348112
3044	0.7871852517	0.4983454427
3045	0.7871877551	0.498343099
3046	0.7871911228	0.498339974
3047	0.78719607	0.4983353516
3048	0.7871987224	0.4983328125
3049	0.7872011065	0.4983302409
3050	0.7872047424	0.4983272135
3051	0.7872103453	0.4983226237
3052	0.7872140408	0.4983194661
3053	0.787217617	0.4983164388
3054	0.7872194052	0.498314388
3055	0.7872245312	0.4983098307
3056	0.7872279882	0.4983070964
3057	0.7872318923	0.4983029297
3058	0.7872354388	0.498299707
3059	0.7872391939	0.4982963216
3060	0.7872412503	0.4982942057
3061	0.7872442007	0.4982916667
3062	0.7872475982	0.498288151
3063	0.7872515917	0.4982849609
3064	0.7872541547	0.4982821615
3065	0.7872565985	0.498280013
3066	0.7872588038	0.4982778646
3067	0.7872625589	0.4982740885
3068	0.7872657776	0.4982710286
3069	0.7872694731	0.4982676432
3070	0.7872726917	0.4982645833
3071	0.7872841358	0.4982546875
3072	0.7872872353	0.4982511068
3073	0.7872911096	0.498247819
3074	0.7872934937	0.4982458984
3075	0.7872962952	0.4982434245
3076	0.7872987986	0.4982402018
3077	0.7873007655	0.4982381836
3078	0.7873033881	0.4982354167
3079	0.7873060107	0.4982330404
3080	0.7873104811	0.4982292318
3081	0.7873125672	0.498227181
3082	0.7873162329	0.4982236003
3083	0.7873196006	0.4982205404
3084	0.787322402	0.4982176432
3085	0.7873247266	0.4982160156
3086	0.7873292565	0.4982114583
3087	0.7873334885	0.4982075521
3088	0.7873366475	0.4982049479
3089	0.7873419523	0.4982000977
3090	0.7873468995	0.4981957031
3091	0.787350297	0.4981930339
3092	0.78735286	0.4981907227
3093	0.7873539925	0.4981895508
3094	0.7873607278	0.4981839518
3095	0.7873638868	0.498180957
3096	0.7873676419	0.4981766276
3097	0.7873700857	0.4981742839
3098	0.7873740792	0.4981703125
3099	0.7873767018	0.4981675456
3100	0.7873800397	0.4981645833
3101	0.7873814702	0.4981628581
3102	0.7873848081	0.4981597656
3103	0.7873877883	0.4981567057
3104	0.7873909473	0.498153125
3105	0.787396431	0.4981480143
3106	0.7874011993	0.4981444987
3107	0.7874036729	0.4981416992
3108	0.7874068022	0.498138444
3109	0.7874082327	0.498136849
3110	0.7874097228	0.4981348633
3111	0.787412703	0.4981322266
3112	0.787415266	0.4981297201
3113	0.7874255776	0.4981204753
3114	0.7874283195	0.498117806
3115	0.7874307632	0.4981158529
3116	0.7874340415	0.4981130534
3117	0.7874385118	0.4981089518
3118	0.7874418497	0.4981061849
3119	0.7874445915	0.4981028971
3120	0.7874461114	0.4981008138
3121	0.787450254	0.4980974284
3122	0.7874535918	0.498094401
3123	0.7874560952	0.498091862
3124	0.7874575257	0.4980899414
3125	0.7874616385	0.4980863281
3126	0.7874629498	0.4980845378
3127	0.7874662876	0.4980809896
3128	0.7874701023	0.4980780273
3129	0.7874726653	0.4980754557
3130	0.787481159	0.4980682943
3131	0.7874844372	0.4980656901
3132	0.7874866724	0.4980630859
3133	0.7874906361	0.4980594076
3134	0.7874929309	0.4980568359
3135	0.7874965072	0.4980536458
3136	0.7874978185	0.4980518229
3137	0.7875005901	0.4980492839
3138	0.7875034809	0.498046875
3139	0.7875086665	0.4980425456
3140	0.7875102162	0.4980410482
3141	0.7875120044	0.4980385091
3142	0.7875146866	0.4980355794
3143	0.7875185609	0.4980315104
3144	0.787522614	0.4980279297
3145	0.7875257134	0.4980250977
3146	0.7875289321	0.4980217773
3147	0.78753227	0.4980178711
3148	0.7875347733	0.4980154948
3149	0.7875374556	0.4980124023
3150	0.7875390649	0.4980107422
3151	0.7875403464	0.4980087891
3152	0.7875442505	0.4980055013
3153	0.787547648	0.4980021484
3154	0.7875499129	0.4979998698
3155	0.7875542641	0.4979955729
3156	0.7875567079	0.4979931315
3157	0.7875579596	0.4979919271
3158	0.7875615358	0.4979887695
3159	0.7875652313	0.4979858398
3160	0.7875694036	0.4979820638
3161	0.7875736952	0.4979782227
3162	0.7875772119	0.4979749674
3163	0.7875794768	0.4979729492
3164	0.7875811458	0.4979712565
3165	0.787584126	0.4979681966
3166	0.7875890136	0.4979639974
3167	0.7875914574	0.4979614909
3168	0.7875958085	0.4979579102
3169	0.7875984311	0.4979550456
3170	0.7875995934	0.4979541016
3171	0.787604928	0.4979497396
3172	0.7876086831	0.4979468424
3173	0.7876124382	0.4979428385
3174	0.7876162529	0.4979391276
3175	0.7876179218	0.4979373372
3176	0.7876206636	0.4979345703
3177	0.7876247764	0.4979312826
3178	0.7876291871	0.4979269857
3179	0.787630856	0.4979251302
3180	0.7876328826	0.4979235026
3181	0.7876364589	0.4979195312
3182	0.7876403928	0.4979159505
3183	0.7876437306	0.4979128255
3184	0.7876457572	0.4979097005
3185	0.7876474857	0.4979081055
3186	0.7876498699	0.4979056641
3187	0.7876526713	0.4979024414
3188	0.7876553535	0.4978998698
3189	0.7876597643	0.4978956706
3190	0.7876623273	0.4978932292
3191	0.7876642942	0.4978911133
3192	0.7876670957	0.4978885091
3193	0.7876701951	0.4978852865
3194	0.7876733541	0.4978819661
3195	0.7876783013	0.4978772786
3196	0.7876808643	0.4978745768
3197	0.7876842618	0.4978711263
3198	0.7876865864	0.4978686523
3199	0.7876880169	0.4978675456
3200	0.7876903415	0.4978654622
3201	0.7876934409	0.4978619466
3202	0.7876968384	0.4978590169
3203	0.787699461	0.4978567383
